Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
24,98304,22.050706386566162,1.0822120659053325,0.38305056,0.59324336,1568.9751,0.0
25,102400,22.242820262908936,0.9945952121168375,0.38739014,0.58052045,1586.75,0.0
26,106496,22.551042556762695,1.5093141753226518,0.3484497,0.5669798,1427.25,0.0
27,110592,22.571890115737915,0.6437055072747171,0.37736204,0.5851926,1545.6749,0.0
28,114688,22.01466679573059,0.8225102204829454,0.38327637,0.55990463,1569.9,0.0
29,118784,22.111679792404175,0.8783046687021852,0.32537842,0.53300166,1332.75,0.0
30,122880,22.02300477027893,0.8778866125270725,0.37666628,0.5930592,1542.8251,0.0
31,126976,21.84730339050293,0.9393436655402183,0.3493042,0.5595011,1430.75,0.0
32,131072,21.660093307495117,0.9694408565759659,0.3645813,0.5736165,1493.325,0.0
33,135168,22.05825448036194,0.6915390597656369,0.39368898,0.57403576,1612.55,0.0
34,139264,22.10081195831299,1.1631788045167923,0.33607787,0.5741085,1376.575,0.0
35,143360,22.123013019561768,0.8829681180417538,0.36159056,0.56853807,1481.075,0.0
36,147456,22.048776865005493,0.45610837610438465,0.38877562,0.56788456,1592.4249,0.0
37,151552,22.212131023406982,0.7804547702893615,0.41953737,0.550713,1718.425,0.0
38,155648,22.187893629074097,1.0862495265901089,0.39124143,0.5653768,1602.5249,0.0
39,159744,22.22489094734192,1.3676385916769505,0.35110474,0.5870849,1438.125,0.0
40,163840,21.625059366226196,1.5886204987764359,0.40631714,0.5664663,1664.275,0.0
41,167936,21.890232801437378,1.1019172798842192,0.40017092,0.5940385,1639.1001,0.0
42,172032,21.989487886428833,1.4132120061665774,0.4089661,0.56448334,1675.1251,0.0
43,176128,21.387964725494385,1.170443904772401,0.41155395,0.5796622,1685.725,0.0
44,180224,22.013323068618774,0.8082663804292679,0.3465942,0.587844,1419.6499,0.0
45,184320,21.722595930099487,0.955916983820498,0.3513794,0.606442,1439.25,0.0
46,188416,21.037286043167114,0.7880482656881214,0.37516478,0.60258853,1536.6749,0.0
47,192512,20.709284782409668,0.7156370220705867,0.3975647,0.5892472,1628.425,0.0
48,196608,20.852506399154663,0.8300105163827538,0.4064209,0.5794911,1664.7,0.0
49,200704,20.790738105773926,1.202182226628065,0.36413574,0.5732563,1491.5,0.0
50,204800,19.836469888687134,0.9258685212582349,0.40686646,0.59110844,1666.525,0.0
51,208896,20.222633361816406,1.0556371256709098,0.40847778,0.58175623,1673.125,0.0
52,212992,21.011751651763916,1.2333563938736916,0.36931762,0.57769006,1512.725,0.0
53,217088,21.053033351898193,0.712840247247368,0.3791809,0.58126706,1553.125,0.041015625
54,221184,20.66754651069641,0.5684445042512379,0.36639404,0.557797,1500.75,0.0
55,225280,19.49243998527527,1.142078759893775,0.34787598,0.5838834,1424.9,0.0
56,229376,19.735057830810547,1.0662208508700133,0.39890748,0.56203854,1633.925,0.0
57,233472,19.844805479049683,1.0799544256180524,0.35961306,0.5731542,1472.9751,0.0
58,237568,21.203975677490234,1.306850677356124,0.3168518,0.58860666,1297.825,0.0
59,241664,19.590364456176758,1.2534579966217279,0.439624,0.5634606,1800.7,0.0
60,245760,19.56571888923645,0.974009482935071,0.37784424,0.5683449,1547.65,0.0
61,249856,19.825952529907227,1.0617857739329337,0.39237058,0.58659196,1607.1499,0.0
62,253952,20.6198627948761,0.7312235718593001,0.39203185,0.58754,1605.7625,0.04296875
63,258048,19.805230617523193,0.6668529285117983,0.41531983,0.5460035,1701.15,0.0
64,262144,19.803327798843384,1.338778031617403,0.31221923,0.5223647,1278.85,0.0
65,266240,20.37149405479431,1.014474281668663,0.32088012,0.542414,1314.325,0.04296875
66,270336,20.67190146446228,0.9182445723563433,0.38248292,0.570913,1566.65,0.0
67,274432,20.16550850868225,1.0392007391899825,0.32109988,0.5602896,1315.2251,0.0
68,278528,19.798206090927124,1.5025377780199052,0.43267822,0.61536914,1772.25,0.0
69,282624,19.937093019485474,0.7336337507702411,0.46400148,0.5763483,1900.55,0.0
70,286720,20.979433059692383,1.0829739104956388,0.39109498,0.5983755,1601.925,0.0
71,290816,20.45918345451355,0.7519993541762233,0.43989867,0.5696572,1801.825,0.0
72,294912,20.11271047592163,1.144374780356884,0.39768678,0.5891094,1628.925,0.0
73,299008,19.34395718574524,1.083369891345501,0.41508788,0.57501274,1700.2,0.0
74,303104,20.24552583694458,0.8162519458681345,0.40223998,0.5771074,1647.575,0.0
75,307200,21.82442331314087,1.466745312511921,0.41736448,0.59318036,1709.5249,0.0
76,311296,21.19538116455078,0.7081130437552929,0.4579529,0.5776442,1875.775,0.0
77,315392,20.86671781539917,0.9126543937250972,0.4621277,0.56649446,1892.875,0.0
78,319488,20.395998239517212,1.5231840178370475,0.3899231,0.5962168,1597.125,0.0
79,323584,21.297587871551514,1.405481918901205,0.38894045,0.5606059,1593.1001,0.0
80,327680,21.483598709106445,1.2895464166998862,0.35712278,0.5679186,1462.7749,0.0
81,331776,20.79571771621704,1.059296629205346,0.397229,0.5514966,1627.0499,0.0
82,335872,21.858184814453125,1.17515799254179,0.39638674,0.547041,1623.6001,0.0
83,339968,21.979350328445435,0.6657882079482078,0.38778687,0.5457127,1588.375,0.0
84,344064,22.18638801574707,0.7261817064136267,0.31724244,0.4984771,1299.425,0.0
85,348160,21.247790575027466,1.0000921718776226,0.364093,0.5333737,1491.325,0.0
86,352256,20.55597996711731,0.9961035303771496,0.37607422,0.5486682,1540.4,0.0
87,356352,21.119513750076294,1.0306270584464072,0.37526855,0.5549872,1537.1,0.0
88,360448,21.177348852157593,0.6472576409578323,0.39642942,0.5656645,1623.7749,0.0
89,364544,20.978347539901733,1.1234982877969741,0.34276122,0.53820026,1403.95,0.0
90,368640,20.01693105697632,0.7869583774358034,0.41347045,0.5582716,1693.575,0.0
91,372736,19.85505223274231,0.7750554889440536,0.36589354,0.5361699,1498.7,0.0
92,376832,20.17574381828308,0.7346020050346851,0.38531494,0.5666668,1578.25,0.0
93,380928,19.430161952972412,0.8315741019323468,0.42463988,0.5831774,1739.325,0.0
94,385024,19.89243721961975,0.8846224807202816,0.40501708,0.5264737,1658.95,0.0
95,389120,20.058889865875244,1.4639865182340146,0.35094604,0.58036005,1437.475,0.0
96,393216,19.505781888961792,0.65567193236202,0.41333616,0.5672614,1693.0249,0.0
97,397312,19.441274642944336,1.052409715950489,0.36582643,0.5763512,1498.425,0.0
98,401408,19.519466161727905,1.036229545250535,0.36483154,0.575281,1494.35,0.0
99,405504,19.656784057617188,0.8467396598309278,0.43378294,0.58628994,1776.7749,0.0
100,409600,19.733150243759155,0.8545460281893611,0.41834104,0.56084013,1713.5249,0.0
101,413696,20.371715307235718,1.129404367133975,0.33565062,0.5625344,1374.825,0.0
102,417792,19.890335083007812,0.4675794951617718,0.38344723,0.5335546,1570.5999,0.0
103,421888,19.435206174850464,0.6865105388686061,0.37037963,0.5553667,1517.075,0.0
104,425984,19.39719796180725,0.9623833324760198,0.29763183,0.5253636,1219.1,0.0
105,430080,19.631362915039062,0.6156027164310217,0.30916137,0.50209534,1266.325,0.0
106,434176,21.12146520614624,0.7438665037974715,0.3131653,0.5151713,1282.7251,0.0
107,438272,20.445134162902832,0.6231678450480104,0.23874512,0.4818466,977.9,0.0
108,442368,21.14996337890625,0.4714551664423198,0.32684937,0.5138907,1338.775,0.0
109,446464,21.726285219192505,0.6686910821124912,0.25269163,0.47204885,1035.0249,0.0
110,450560,21.807523250579834,0.29469053687062113,0.21341553,0.43346044,874.15,0.0
111,454656,21.572718143463135,0.2966092938557267,0.24512939,0.48308304,1004.05,0.0
112,458752,21.895641803741455,0.6324018513783812,0.29832155,0.51836956,1221.925,0.0
113,462848,21.73866868019104,1.1210323117673398,0.40272215,0.5527908,1649.5499,0.0
114,466944,22.239025354385376,1.0465788554400206,0.31240234,0.5284924,1279.6,0.0
115,471040,21.986398935317993,0.9018027566373348,0.47194213,0.5605919,1933.075,0.0
116,475136,21.722687244415283,0.36191514037782324,0.4405701,0.5332757,1804.5751,0.0
117,479232,21.48483633995056,0.9599376745522022,0.29991454,0.5135101,1228.45,0.0
118,483328,21.968809127807617,0.33038659300655127,0.37540892,0.51605034,1537.6749,0.0
119,487424,22.2375168800354,0.6223946230486035,0.31503296,0.5476027,1290.375,0.0
120,491520,22.108853816986084,0.8219623291864991,0.50228274,0.5698532,2057.35,0.0
121,495616,22.051357984542847,1.0786705490201711,0.53515625,0.5685332,2192.0,0.0
122,499712,22.048054218292236,0.8828139265999198,0.43963012,0.55045986,1800.725,0.0
123,503808,22.228704929351807,1.1056714940816164,0.40918884,0.56406635,1676.0375,0.04296875
124,507904,22.120394468307495,0.951760926283896,0.33153075,0.5326307,1357.95,0.0
125,512000,21.957672595977783,0.3691837688209489,0.33909303,0.5416181,1388.925,0.0
126,516096,21.80737853050232,0.5676575966179371,0.355426,0.5300089,1455.825,0.0
127,520192,21.950291633605957,1.02834784463048,0.39364624,0.54954433,1612.375,0.0
128,524288,21.79326891899109,0.8465558802708983,0.45874023,0.57595474,1879.0,0.0
129,528384,21.677636861801147,1.2219051223248243,0.5336975,0.5802036,2186.025,0.0
130,532480,21.8303644657135,1.136531613767147,0.50213015,0.5743816,2056.725,0.0
131,536576,22.087843418121338,0.5865604618564249,0.5467895,0.5606265,2239.65,0.0
132,540672,22.306381702423096,0.9707052364945412,0.4534912,0.5978694,1857.5,0.0
133,544768,22.18977975845337,0.7331499276682735,0.53933716,0.56321245,2209.125,0.0
134,548864,21.967246770858765,0.8563832238316536,0.5371948,0.576272,2200.3499,0.0
135,552960,22.15007972717285,0.9646849647164345,0.5493103,0.56775457,2249.975,0.0
136,557056,22.050138235092163,0.9310017570853233,0.5132507,0.57086587,2102.275,0.0
137,561152,21.789864778518677,1.1103747881948949,0.5069946,0.5503196,2076.65,0.041015625
138,565248,22.175933361053467,0.744459218531847,0.5052368,0.54656327,2069.45,0.0
139,569344,22.128625631332397,1.162779987975955,0.44437867,0.56486154,1820.175,0.0
140,573440,21.987030506134033,0.6952177781611681,0.4494751,0.56911266,1841.05,0.0
141,577536,22.190801858901978,1.1335874147713185,0.46705323,0.55966467,1913.05,0.0
142,581632,21.905845165252686,0.7473135590553284,0.4753601,0.59656787,1947.075,0.0
143,585728,21.98850393295288,1.0365270983427763,0.5114807,0.55726993,2095.025,0.0
144,589824,21.922025442123413,0.9022228632122278,0.51223147,0.5885667,2098.1,0.0
145,593920,21.993457555770874,0.8690592551603913,0.5438965,0.54686016,2227.8,0.0
146,598016,22.148529529571533,1.0577138267457484,0.52115476,0.58722764,2134.65,0.0
147,602112,21.987432956695557,0.9097052179276943,0.5265564,0.58567065,2156.775,0.0
148,606208,22.108001708984375,1.5909975916147232,0.41389158,0.5532645,1695.2999,0.04296875
149,610304,21.791810512542725,1.0801880918443203,0.41226804,0.56219363,1688.6499,0.0
150,614400,21.70912766456604,0.7199539259076119,0.33563232,0.5532465,1374.75,0.0
151,618496,21.944119453430176,0.832142972946167,0.3025818,0.51830083,1239.375,0.0
152,622592,21.8720281124115,0.7183177838101983,0.31221923,0.5104465,1278.85,0.0
153,626688,22.031200647354126,0.8165433963760733,0.267926,0.5195676,1097.4249,0.0
154,630784,21.88124990463257,0.4564132899977267,0.37890625,0.55171436,1552.0,0.0
155,634880,21.814778804779053,0.8134388942271471,0.38137206,0.5286494,1562.1,0.0
156,638976,21.73523235321045,0.6961411789990961,0.37349242,0.55030066,1529.825,0.0
157,643072,21.567739963531494,0.5130346232093871,0.41986695,0.54574275,1719.775,0.0
158,647168,21.775081157684326,0.5443292043171823,0.3071106,0.50737894,1257.925,0.0
159,651264,21.826644897460938,0.20581044744467364,0.3340332,0.5084217,1368.2,0.0
160,655360,21.561634063720703,0.7471087874844671,0.3414673,0.5354953,1398.65,0.0
161,659456,21.94687581062317,0.7696671323850751,0.36949462,0.5539428,1513.45,0.0
162,663552,21.573607921600342,0.7044950107112526,0.36094362,0.57460046,1478.425,0.0
163,667648,21.806406497955322,0.7474087223410606,0.48533326,0.5484569,1987.925,0.0
164,671744,21.330729722976685,0.398604146274738,0.40737304,0.5545854,1668.6,0.0
165,675840,21.9544677734375,0.48155059218406676,0.3524658,0.5109904,1443.7,0.0
166,679936,21.965941429138184,0.6181331552565098,0.40023193,0.53999996,1639.35,0.0
167,684032,21.801138162612915,0.5625650931149722,0.34458923,0.5291022,1411.4375,0.04296875
168,688128,22.094507932662964,0.5387622317299247,0.36840212,0.53993833,1508.9751,0.0
169,692224,21.615082025527954,0.6738696191459894,0.4845947,0.5639601,1984.8999,0.0
170,696320,21.219136476516724,1.068250037357211,0.45633543,0.56623745,1869.1499,0.0
171,700416,21.39566993713379,0.7364560278132558,0.44192505,0.5620508,1810.125,0.0
172,704512,21.07945466041565,0.45135162295773623,0.42973632,0.5424085,1760.2,0.0
173,708608,20.251638650894165,0.36536838169558905,0.40214846,0.5313068,1647.2001,0.0
174,712704,19.914365530014038,0.44735881602391603,0.3456848,0.5186322,1415.9249,0.04296875
175,716800,20.025457859039307,0.43862557476386427,0.31744385,0.5070758,1300.25,0.0
176,720896,19.74894094467163,0.9212882582098245,0.3540222,0.53120273,1450.075,0.0
177,724992,20.19379234313965,0.31117999415728265,0.43725586,0.5628405,1791.0,0.0
178,729088,19.85970950126648,0.906073416955769,0.3930603,0.56423634,1609.975,0.0
179,733184,20.235545873641968,0.6008980732411147,0.4502838,0.5498805,1844.3624,0.04296875
180,737280,20.086785554885864,0.6545278222300113,0.56567997,0.55677885,2317.0251,0.0
181,741376,20.31120729446411,0.7907744629308582,0.56015015,0.564484,2294.375,0.0
182,745472,21.090418100357056,0.8245950605720281,0.5458435,0.5406388,2235.775,0.0
183,749568,20.066343784332275,0.970987268909812,0.48460084,0.56716603,1984.925,0.04296875
184,753664,20.94792413711548,1.2401321310549975,0.42520142,0.5376303,1741.625,0.04296875
185,757760,20.901474952697754,0.8807737326249481,0.4398926,0.5406324,1801.8,0.0
186,761856,20.880828380584717,0.589883548207581,0.5436462,0.56399715,2226.775,0.04296875
187,765952,20.190977811813354,1.2260857068002224,0.4374237,0.5535095,1791.6875,0.0
188,770048,21.349751949310303,0.8275611774995923,0.49689943,0.5527049,2035.3,0.0
189,774144,22.038790702819824,0.6178321398794651,0.46916503,0.53583914,1921.7,0.0
190,778240,21.75348925590515,0.6741842519491911,0.43048704,0.56650245,1763.2749,0.0
191,782336,21.92059302330017,0.6036860433407127,0.5236206,0.554875,2144.75,0.0
192,786432,21.980510473251343,0.8758572343736887,0.46060792,0.5637544,1886.65,0.0
193,790528,22.625054359436035,0.6949604226276278,0.4811493,0.56263053,1970.7875,0.04296875
194,794624,22.238466024398804,0.8095845321193338,0.54978025,0.5496652,2251.9,0.0
195,798720,22.143422842025757,0.996950925514102,0.5674865,0.57018155,2324.4248,0.0
196,802816,21.953543186187744,0.5672544478438795,0.55521846,0.535036,2274.1748,0.0
197,806912,22.36395525932312,0.8230429120361805,0.4965515,0.55557364,2033.875,0.04296875
198,811008,22.305286169052124,0.7324459016323089,0.54010624,0.5544403,2212.2751,0.0
199,815104,21.129178762435913,0.37282282930100336,0.43169552,0.5286594,1768.2249,0.0
200,819200,22.264883995056152,0.5701580442488193,0.3562134,0.5184786,1459.05,0.041015625
201,823296,22.161785125732422,0.60432647485286,0.33001098,0.48920763,1351.725,0.04296875
202,827392,22.367618560791016,0.41402804396348075,0.30063474,0.4902211,1231.3999,0.04296875
203,831488,21.17099404335022,0.46869551287963984,0.3935913,0.5489524,1612.15,0.0
204,835584,21.72795796394348,0.43954543601721524,0.32065427,0.48858058,1313.3999,0.04296875
205,839680,20.585842847824097,0.4611650759354234,0.2866516,0.49651882,1174.125,0.0
206,843776,20.077512979507446,0.642595793120563,0.29296264,0.46778518,1199.975,0.0
207,847872,19.991584300994873,0.4192666726652533,0.20708923,0.44809133,848.2375,0.041015625
208,851968,19.89511799812317,0.37504343774635346,0.34595335,0.5076215,1417.0249,0.041015625
209,856064,21.2878680229187,0.4872567183803767,0.3550415,0.48379233,1454.25,0.083984375
210,860160,20.74915337562561,0.5543224371969699,0.38800657,0.51782835,1589.2749,0.04296875
211,864256,20.166872024536133,0.9286089304834604,0.39774778,0.5579808,1629.1749,0.04296875
212,868352,19.94898247718811,0.8198832647874952,0.4398926,0.55076194,1801.8,0.041015625
213,872448,20.178515434265137,0.7787261309102178,0.5676361,0.5495283,2325.0374,0.0
214,876544,19.28733777999878,0.6468534769490362,0.4729889,0.534726,1937.3625,0.0859375
215,880640,19.199309825897217,1.079583529010415,0.33301696,0.49622622,1364.0375,0.04296875
216,884736,19.17915630340576,0.3141511445865035,0.29799196,0.511174,1220.5751,0.0
217,888832,19.539143323898315,0.4420122251845896,0.35021973,0.52094465,1434.5,0.0
218,892928,19.367573499679565,0.8829609371721745,0.39784545,0.5449179,1629.575,0.0
219,897024,19.83735179901123,0.9331615597009659,0.45300293,0.578769,1855.5,0.0
220,901120,20.569414377212524,1.0555344760417937,0.5113403,0.5666106,2094.45,0.0
221,905216,21.16618776321411,0.4803289490751922,0.4317932,0.5332208,1768.625,0.0
222,909312,21.396413564682007,0.8572274023666978,0.45532227,0.5530251,1865.0,0.0
223,913408,22.08517575263977,0.6086243799887597,0.44093627,0.538885,1806.075,0.0859375
224,917504,21.972206354141235,0.7997230170294642,0.44632262,0.5517537,1828.1375,0.0
225,921600,22.065452098846436,0.8395507577806711,0.4628479,0.5588872,1895.825,0.0
226,925696,22.229251861572266,0.6677822096273303,0.465213,0.4940061,1905.5125,0.083984375
227,929792,21.868855953216553,0.7241050848737359,0.41578978,0.56183624,1703.075,0.0
228,933888,21.714503288269043,0.9425062015652657,0.4225708,0.5345776,1730.85,0.0
229,937984,21.95518684387207,0.4605035196291283,0.40147093,0.5355591,1644.4249,0.04296875
230,942080,21.66954255104065,0.9818228658288717,0.38330996,0.56478024,1570.0376,0.0
231,946176,22.176999807357788,0.660532387252897,0.4965881,0.56610155,2034.0249,0.0
232,950272,20.667776584625244,0.8100069830194115,0.44288942,0.5694521,1814.0751,0.0
233,954368,21.33712363243103,0.792528822273016,0.4653015,0.5482445,1905.875,0.0
234,958464,20.93432331085205,0.8547474415972829,0.49073485,0.56906265,2010.0499,0.0
235,962560,21.32543635368347,0.47645913041196764,0.53956294,0.5709893,2210.0498,0.0
236,966656,21.289833784103394,0.6774220153689384,0.59542847,0.5724364,2438.875,0.0
237,970752,21.76803994178772,1.0003681287169457,0.5345703,0.5413605,2189.5999,0.04296875
238,974848,21.842418909072876,0.7544995663687587,0.4673767,0.54693866,1914.375,0.041015625
239,978944,21.920173168182373,1.1011388808488847,0.45691526,0.5791402,1871.5249,0.0
240,983040,22.371662855148315,0.5848530574701727,0.45053104,0.51328975,1845.3751,0.04296875
241,987136,21.948330640792847,0.8074023952707648,0.48289186,0.5578285,1977.925,0.0
242,991232,21.735315799713135,0.641993322968483,0.44432068,0.5281737,1819.9375,0.04296875
243,995328,21.82194685935974,0.7453732924535871,0.3436829,0.5479451,1407.7251,0.0
244,999424,22.311402559280396,0.6678266324102878,0.3224365,0.5304985,1320.7,0.0
245,1003520,21.492759704589844,0.45586289595812557,0.33969116,0.52517533,1391.375,0.0
246,1007616,21.282999515533447,0.6201488946564495,0.33185422,0.5319419,1359.2749,0.0
247,1011712,19.90867042541504,0.6109369782730937,0.43240964,0.54622954,1771.1499,0.0
248,1015808,19.708861827850342,0.7407911259680986,0.4292694,0.5401772,1758.2875,0.08203125
249,1019904,20.398435831069946,0.730835203640163,0.47849733,0.5858488,1959.925,0.0
250,1024000,20.2601900100708,1.2075344629585743,0.5144714,0.584385,2107.275,0.0
251,1028096,20.495965719223022,0.9581340912729501,0.48220217,0.5864417,1975.1001,0.0
252,1032192,21.107441425323486,0.600987412314862,0.55214846,0.5370984,2261.6,0.0
253,1036288,20.941148042678833,0.8267599873244762,0.36167908,0.5589409,1481.4375,0.04296875
254,1040384,19.90377950668335,0.514185115788132,0.37388,0.5455672,1531.4125,0.04296875
255,1044480,19.798321962356567,0.800587566010654,0.35328978,0.5232973,1447.075,0.04296875
256,1048576,19.826815843582153,0.7163414424285293,0.5109375,0.56820244,2092.8,0.0
257,1052672,19.47763228416443,1.0118102341890336,0.5088501,0.55982584,2084.25,0.0
258,1056768,19.67642045021057,0.5522367561236023,0.41023862,0.49503955,1680.3374,0.169921875
259,1060864,20.118104696273804,0.8219790693372488,0.44479978,0.5236737,1821.8999,0.0
260,1064960,20.49350142478943,1.3134575340896846,0.4842468,0.58838683,1983.4749,0.0
261,1069056,21.312339544296265,0.679851845651865,0.5768188,0.5319152,2362.65,0.0
262,1073152,20.395668506622314,0.4290349061600864,0.31602174,0.44436505,1294.425,0.16796875
263,1077248,21.7944974899292,0.2316656051611062,0.39067382,0.5075853,1600.2,0.04296875
264,1081344,20.467383861541748,0.1630667520337738,0.3949829,0.4887522,1617.85,0.06640625
265,1085440,21.12019181251526,0.5291412288323045,0.33776855,0.5026744,1383.5,0.01953125
266,1089536,22.238829135894775,0.5617315341718495,0.5347564,0.54661894,2190.3623,0.041015625
267,1093632,21.774291515350342,1.2102554392069578,0.58484495,0.5775702,2395.525,0.0
268,1097728,21.97691559791565,0.6713767070323229,0.5954651,0.5465957,2439.0251,0.0
269,1101824,21.068544387817383,0.5986057797446847,0.50483096,0.5294795,2067.7876,0.083984375
270,1105920,22.211408853530884,0.5649147171527147,0.48236996,0.5417155,1975.7874,0.0
271,1110016,22.581509351730347,0.6714169420301914,0.49355164,0.5476926,2021.5875,0.08203125
272,1114112,22.325031757354736,1.2197589423507451,0.43501586,0.5475779,1781.825,0.0
273,1118208,22.33276128768921,0.45807539150118826,0.43526614,0.5054294,1782.8501,0.125
274,1122304,21.587115049362183,0.25697913351468743,0.40578616,0.5294854,1662.1001,0.04296875
275,1126400,21.5878963470459,1.1541443150490522,0.5098511,0.5526906,2088.35,0.0
276,1130496,21.56758403778076,0.40436527598649263,0.47280273,0.50821966,1936.6,0.125
277,1134592,21.7172634601593,0.8808622658252716,0.42234802,0.5116414,1729.9375,0.0859375
278,1138688,22.057626247406006,0.4136244633235037,0.42207032,0.5144037,1728.8,0.08203125
279,1142784,22.141947507858276,0.892049839347601,0.50623167,0.55442256,2073.525,0.04296875
280,1146880,21.840636014938354,1.0514936979860068,0.47610474,0.54712826,1950.125,0.041015625
281,1150976,21.763631582260132,0.8474381186068058,0.60098875,0.54297376,2461.65,0.0
282,1155072,21.857890367507935,0.8015141695737839,0.46387023,0.56370413,1900.0125,0.08203125
283,1159168,22.08904194831848,0.5840239375829697,0.3747803,0.50726384,1535.1001,0.0859375
284,1163264,22.04483699798584,0.45083410311490296,0.3709625,0.5044352,1519.4624,0.0
285,1167360,22.03132724761963,0.3747515461873263,0.34861147,0.50262624,1427.9126,0.083984375
286,1171456,22.140640020370483,0.28280334253795447,0.29622194,0.44768882,1213.3251,0.083984375
287,1175552,22.006582021713257,0.1846263571525924,0.20576172,0.43539235,842.8,0.0859375
288,1179648,21.90981650352478,1.0992098160088062,0.35645142,0.49625188,1460.025,0.0859375
289,1183744,22.151460886001587,0.5042178717441856,0.42980653,0.54656464,1760.4875,0.041015625
290,1187840,22.23416543006897,0.7327770130708814,0.4942627,0.5346645,2024.5,0.041015625
291,1191936,21.536365032196045,0.762171920016408,0.5357727,0.5568905,2194.525,0.04296875
292,1196032,22.20408058166504,1.0524117473512888,0.51412964,0.5538132,2105.875,0.04296875
293,1200128,22.41559147834778,0.7575503144413233,0.4411621,0.5361575,1807.0,0.041015625
294,1204224,22.248350858688354,0.7084310257807374,0.3756348,0.5441634,1538.6001,0.0
295,1208320,22.208098649978638,0.4309643535874784,0.4312439,0.5395211,1766.375,0.041015625
296,1212416,22.364013671875,0.45378800816833975,0.3929077,0.52377206,1609.35,0.0
297,1216512,22.406978607177734,0.4697892784141004,0.36428222,0.52839375,1492.1,0.0859375
298,1220608,22.525856018066406,0.5764769300818443,0.41375732,0.5600234,1694.75,0.04296875
299,1224704,21.637650728225708,1.0087390203028916,0.39526367,0.53519034,1619.0,0.083984375
300,1228800,22.031038999557495,0.33077352654654535,0.4174469,0.5187126,1709.8625,0.041015625
301,1232896,21.753787517547607,0.45089269140735266,0.23482361,0.47426262,961.8375,0.08203125
302,1236992,22.291079998016357,0.22417118385783397,0.31295165,0.500856,1281.85,0.0
303,1241088,21.794506311416626,0.37218981590121986,0.33197328,0.49638915,1359.7626,0.04296875
304,1245184,22.049349308013916,0.7663551962003112,0.3091614,0.5315079,1266.3251,0.04296875
305,1249280,21.915256023406982,0.5799590271897614,0.5013855,0.54096544,2053.675,0.041015625
306,1253376,22.515108108520508,0.8234984956681728,0.3426239,0.5217512,1403.3875,0.04296875
307,1257472,21.79968810081482,0.4006693854928017,0.4019592,0.5475802,1646.4249,0.0
308,1261568,20.21811866760254,0.5082884594798088,0.2316864,0.42553303,948.9875,0.12890625
309,1265664,21.92603826522827,0.31840125971939415,0.2887665,0.48431,1182.7876,0.04296875
310,1269760,22.099519968032837,0.5643530130386353,0.39670104,0.52263963,1624.8875,0.083984375
311,1273856,22.146698236465454,0.7259542783722281,0.34878844,0.50331277,1428.6375,0.041015625
312,1277952,21.340134620666504,0.5110839034430683,0.36200866,0.49926025,1482.7875,0.142578125
313,1282048,21.759364128112793,0.3280487171607092,0.36399537,0.5115147,1490.925,0.025390625
314,1286144,21.59618091583252,0.3314157981250901,0.35133666,0.50395054,1439.075,0.041015625
315,1290240,21.52350878715515,0.18908449661685153,0.28999025,0.46488205,1187.8,0.04296875
316,1294336,21.636044025421143,0.2527624245034531,0.13782349,0.3326182,564.525,0.126953125
317,1298432,21.741228103637695,0.30587032274343073,0.22475585,0.4495562,920.6,0.0
